,Variable,SHAP_abs,Corr,Sign
84,WindowCombinationDrugs_carvedilol-losartan-rosuvastatin-12.5-100-10,0.0,0.0,neg
75,Drug_DailyDosage_DurationDose_pravastatin-40-90,0.0,0.0,neg
86,WindowCombinationDrugs_atorvastatin-atorvastatin-valsartan-40-40-160,0.0,0.0,neg
60,WindowCombinationDrugs_None-0,0.0,0.0,neg
58,WindowCombinationDrugs_losartan-metformin-metformin-100-1000-1000,0.0,0.0,neg
1,difference_glucose_normal,0.0,0.0,neg
2,is_diabetes_diabetes,0.0,0.0,neg
3,is_diabetes_normal,0.0,0.0,neg
11,sbp_diff_normal,0.0,0.0,neg
12,dbp_diff_normal,0.0,0.0,neg
16,bp_class_HypertensiveCrisis,0.0,0.0,neg
19,bp_is_controlled_1,0.0,0.0,neg
21,diff_Ldl_normal,0.0,0.0,neg
23,LDL_class_High,0.0,0.0,neg
59,drug_None,0.0,0.0,neg
25,LDL_class_Normal,0.0,0.0,neg
30,gfr_class_G1,0.0,0.0,neg
34,gfr_class_G4,0.0,0.0,neg
35,gfr_class_G5,0.0,0.0,neg
43,gender_Male,0.0,0.0,neg
50,WindowCombinationDrugs_atorvastatin-atorvastatin-losartan-metformin-metformin-10-10-100-1000-1000,0.0,0.0,neg
52,Drug_DailyDosage_DurationDose_losartan-100-270,0.0,0.0,neg
54,Drug_DailyDosage_DurationDose_metformin-1000-150,0.0,0.0,neg
55,WindowCombinationDrugs_atorvastatin-losartan-metformin-metformin-metformin-10-100-1000-1000-1000,0.0,0.0,neg
56,WindowCombinationDrugs_losartan-metformin-metformin-metformin-100-1000-1000-1000,0.0,0.0,neg
26,LDL_class_VeryHigh,0.0,0.0,neg
238,WindowCombinationDrugs_atenolol-100,0.0,0.0,neg
87,Drug_DailyDosage_DurationDose_valsartan-160-90,0.0,0.0,neg
89,WindowCombinationDrugs_atorvastatin-valsartan-40-160,0.0,0.0,neg
120,WindowCombinationDrugs_simvastatin-80,0.0,0.0,neg
121,WindowCombinationDrugs_metformin-2000,0.0,0.0,neg
122,Drug_DailyDosage_DurationDose_metformin-2000-90,0.0,0.0,neg
123,WindowCombinationDrugs_carvedilol-25,0.0,0.0,neg
124,Drug_DailyDosage_DurationDose_carvedilol-25-30,0.0,0.0,neg
125,WindowCombinationDrugs_carvedilol-losartan-losartan-valsartan-50-100-100-640,0.0,0.0,neg
126,Drug_DailyDosage_DurationDose_carvedilol-50-30,0.0,0.0,neg
127,Drug_DailyDosage_DurationDose_valsartan-640-45,0.0,0.0,neg
128,drug_bisoprolol,0.0,0.0,neg
119,WindowCombinationDrugs_metformin-simvastatin-1000-80,0.0,0.0,neg
129,WindowCombinationDrugs_bisoprolol-simvastatin-simvastatin-5-40-40,0.0,0.0,neg
131,WindowCombinationDrugs_bisoprolol-bisoprolol-metformin-simvastatin-simvastatin-5-5-1500-40-40,0.0,0.0,neg
132,Drug_DailyDosage_DurationDose_metformin-1500-90,0.0,0.0,neg
133,WindowCombinationDrugs_bisoprolol-metformin-metformin-simvastatin-simvastatin-5-1500-1500-40-40,0.0,0.0,neg
134,WindowCombinationDrugs_bisoprolol-metformin-simvastatin-5-1500-40,0.0,0.0,neg
136,WindowCombinationDrugs_atenolol-atenolol-atorvastatin-losartan-valsartan-valsartan-50-25-40-100-320-320,0.0,0.0,neg
137,Drug_DailyDosage_DurationDose_atenolol-25-90,0.0,0.0,neg
138,Drug_DailyDosage_DurationDose_atenolol-50-90,0.0,0.0,neg
139,WindowCombinationDrugs_atenolol-atorvastatin-losartan-50-40-100,0.0,0.0,neg
140,WindowCombinationDrugs_atenolol-atorvastatin-atorvastatin-losartan-valsartan-50-40-40-100-160,0.0,0.0,neg
130,Drug_DailyDosage_DurationDose_bisoprolol-5-90,0.0,0.0,neg
88,WindowCombinationDrugs_atorvastatin-atorvastatin-valsartan-valsartan-40-40-160-160,0.0,0.0,neg
118,WindowCombinationDrugs_metformin-1000,0.0,0.0,neg
116,WindowCombinationDrugs_metformin-metformin-metformin-simvastatin-1000-1000-1000-80,0.0,0.0,neg
91,WindowCombinationDrugs_atorvastatin-atorvastatin-metoprolol-metoprolol-valsartan-valsartan-valsartan-40-40-50-50-320-320-320,0.0,0.0,neg
93,Drug_DailyDosage_DurationDose_valsartan-320-30,0.0,0.0,neg
94,Drug_DailyDosage_DurationDose_valsartan-320-90,0.0,0.0,neg
95,WindowCombinationDrugs_atorvastatin-atorvastatin-atorvastatin-metoprolol-metoprolol-metoprolol-metoprolol-valsartan-40-40-40-50-50-50-50-320,0.0,0.0,neg
97,WindowCombinationDrugs_atorvastatin-atorvastatin-atorvastatin-metoprolol-metoprolol-valsartan-valsartan-40-40-80-50-50-320-320,0.0,0.0,neg
99,WindowCombinationDrugs_metoprolol-metoprolol-valsartan-50-50-320,0.0,0.0,neg
100,WindowCombinationDrugs_metoprolol-50,0.0,0.0,neg
101,WindowCombinationDrugs_atorvastatin-20,0.0,0.0,neg
102,WindowCombinationDrugs_metoprolol-metoprolol-100-100,0.0,0.0,neg
117,Drug_DailyDosage_DurationDose_simvastatin-80-90,0.0,0.0,neg
103,Drug_DailyDosage_DurationDose_metoprolol-100-30,0.0,0.0,neg
106,WindowCombinationDrugs_losartan-metoprolol-simvastatin-100-25-40,0.0,0.0,neg
107,Drug_DailyDosage_DurationDose_losartan-100-30,0.0,0.0,neg
108,Drug_DailyDosage_DurationDose_metoprolol-25-180,0.0,0.0,neg
109,Drug_DailyDosage_DurationDose_simvastatin-40-270,0.0,0.0,neg
110,WindowCombinationDrugs_losartan-metformin-metoprolol-simvastatin-simvastatin-100-1000-25-40-40,0.0,0.0,neg
111,Drug_DailyDosage_DurationDose_metformin-1000-30,0.0,0.0,neg
113,Drug_DailyDosage_DurationDose_metformin-1000-120,0.0,0.0,neg
114,WindowCombinationDrugs_atorvastatin-losartan-metformin-metoprolol-simvastatin-simvastatin-40-100-1000-25-40-40,0.0,0.0,neg
115,Drug_DailyDosage_DurationDose_atorvastatin-40-30,0.0,0.0,neg
104,Drug_DailyDosage_DurationDose_metoprolol-100-90,0.0,0.0,neg
239,WindowCombinationDrugs_bisoprolol-10,0.0,0.0,neg
214,WindowCombinationDrugs_carvedilol-carvedilol-carvedilol-carvedilol-pravastatin-pravastatin-simvastatin-valsartan-25-12.5-25-12.5-10-10-10-640,0.0,0.0,neg
241,WindowCombinationDrugs_bisoprolol-losartan-metformin-pravastatin-10-100-500-40,0.0,0.0,neg
360,WindowCombinationDrugs_atorvastatin-atorvastatin-metformin-metoprolol-metoprolol-20-20-500-50-50,0.0,0.0,neg
361,WindowCombinationDrugs_atenolol-simvastatin-50-40,0.0,0.0,neg
362,Drug_DailyDosage_DurationDose_atenolol-50-270,0.0,0.0,neg
363,WindowCombinationDrugs_atenolol-atenolol-atenolol-simvastatin-simvastatin-50-50-50-40-40,0.0,0.0,neg
364,Drug_DailyDosage_DurationDose_atenolol-50-60,0.0,0.0,neg
365,WindowCombinationDrugs_atorvastatin-atorvastatin-metformin-40-20-2000,0.0,0.0,neg
366,WindowCombinationDrugs_atorvastatin-metformin-rosuvastatin-20-2000-40,0.0,0.0,neg
367,WindowCombinationDrugs_metformin-rosuvastatin-2000-40,0.0,0.0,neg
368,WindowCombinationDrugs_canagliflozin-canagliflozin-canagliflozin-metformin-rosuvastatin-rosuvastatin-rosuvastatin-rosuvastatin-rosuvastatin-100-300-100-2000-40-40-40-40-40,0.0,0.0,neg
369,Drug_DailyDosage_DurationDose_canagliflozin-100-90,0.0,0.0,neg
370,Drug_DailyDosage_DurationDose_rosuvastatin-40-60,0.0,0.0,neg
371,drug_labetalol,0.0,0.0,neg
372,WindowCombinationDrugs_labetalol-600,0.0,0.0,neg
373,Drug_DailyDosage_DurationDose_labetalol-600-30,0.0,0.0,neg
374,WindowCombinationDrugs_labetalol-labetalol-600-600,0.0,0.0,neg
375,Drug_DailyDosage_DurationDose_labetalol-600-90,0.0,0.0,neg
376,WindowCombinationDrugs_metformin-metformin-metformin-metformin-metformin-metformin-valsartan-valsartan-1000-1000-1000-1000-1000-1000-320-320,0.0,0.0,neg
377,Drug_DailyDosage_DurationDose_valsartan-320-135,0.0,0.0,neg
378,WindowCombinationDrugs_metformin-metformin-metformin-metformin-metformin-valsartan-valsartan-1000-1000-1000-1000-1000-320-320,0.0,0.0,neg
359,Drug_DailyDosage_DurationDose_metformin-500-10,0.0,0.0,neg
358,WindowCombinationDrugs_atorvastatin-metformin-metformin-metoprolol-20-500-500-50,0.0,0.0,neg
240,Drug_DailyDosage_DurationDose_bisoprolol-10-90,0.0,0.0,neg
356,WindowCombinationDrugs_atorvastatin-atorvastatin-metformin-metformin-metoprolol-metoprolol-20-20-500-500-50-50,0.0,0.0,neg
336,Drug_DailyDosage_DurationDose_atorvastatin-20-1,0.0,0.0,neg
337,WindowCombinationDrugs_atenolol-atenolol-atenolol-atenolol-atorvastatin-50-50-50-50-10,0.0,0.0,neg
338,WindowCombinationDrugs_losartan-metoprolol-metoprolol-simvastatin-25-100-100-40,0.0,0.0,neg
339,Drug_DailyDosage_DurationDose_metoprolol-100-45,0.0,0.0,neg
340,WindowCombinationDrugs_losartan-metoprolol-simvastatin-100-100-40,0.0,0.0,neg
341,WindowCombinationDrugs_metoprolol-simvastatin-simvastatin-100-40-40,0.0,0.0,neg
342,WindowCombinationDrugs_metoprolol-metoprolol-simvastatin-simvastatin-100-100-40-40,0.0,0.0,neg
343,WindowCombinationDrugs_metoprolol-simvastatin-100-40,0.0,0.0,neg
344,WindowCombinationDrugs_pravastatin-pravastatin-pravastatin-40-40-40,0.0,0.0,neg
379,WindowCombinationDrugs_metformin-metformin-metformin-metformin-metformin-metformin-valsartan-1000-1000-1000-1000-1000-1000-320,0.0,0.0,neg
345,WindowCombinationDrugs_atorvastatin-metformin-metoprolol-40-500-50,0.0,0.0,neg
347,WindowCombinationDrugs_metformin-simvastatin-500-40,0.0,0.0,neg
348,WindowCombinationDrugs_metformin-metformin-metformin-metformin-metformin-simvastatin-simvastatin-500-500-500-500-500-40-40,0.0,0.0,neg
349,WindowCombinationDrugs_metformin-metformin-metformin-simvastatin-500-500-500-40,0.0,0.0,neg
350,WindowCombinationDrugs_losartan-losartan-losartan-metformin-metformin-metformin-metformin-simvastatin-simvastatin-100-100-100-500-500-500-500-40-40,0.0,0.0,neg
351,WindowCombinationDrugs_losartan-losartan-metformin-metformin-metformin-metformin-metformin-simvastatin-100-100-500-500-500-500-500-40,0.0,0.0,neg
352,WindowCombinationDrugs_losartan-losartan-losartan-metformin-simvastatin-100-100-100-500-40,0.0,0.0,neg
353,WindowCombinationDrugs_losartan-losartan-losartan-losartan-metformin-metformin-metformin-simvastatin-simvastatin-simvastatin-100-100-100-100-500-500-500-40-40-40,0.0,0.0,neg
354,WindowCombinationDrugs_metoprolol-rosuvastatin-50-10,0.0,0.0,neg
355,WindowCombinationDrugs_metoprolol-metoprolol-rosuvastatin-50-50-10,0.0,0.0,neg
346,WindowCombinationDrugs_atorvastatin-atorvastatin-atorvastatin-20-20-20,0.0,0.0,neg
380,Drug_DailyDosage_DurationDose_valsartan-320-45,0.0,0.0,neg
381,WindowCombinationDrugs_canagliflozin-metformin-metformin-metformin-valsartan-300-1000-1000-1000-320,0.0,0.0,neg
382,WindowCombinationDrugs_metformin-simvastatin-simvastatin-2000-20-20,0.0,0.0,neg
408,WindowCombinationDrugs_atorvastatin-simvastatin-40-40,0.0,0.0,neg
409,WindowCombinationDrugs_atorvastatin-atorvastatin-losartan-olmesartan-simvastatin-10-40-100-40-40,0.0,0.0,neg
410,Drug_DailyDosage_DurationDose_losartan-100-150,0.0,0.0,neg
411,WindowCombinationDrugs_atorvastatin-atorvastatin-losartan-losartan-losartan-losartan-metformin-metformin-10-10-100-100-100-100-500-500,0.0,0.0,neg
412,Drug_DailyDosage_DurationDose_metformin-500-330,0.0,0.0,neg
413,WindowCombinationDrugs_losartan-metformin-100-500,0.0,0.0,neg
414,WindowCombinationDrugs_atenolol-atorvastatin-atorvastatin-25-10-10,0.0,0.0,neg
415,Drug_DailyDosage_DurationDose_atenolol-25-270,0.0,0.0,neg
416,Drug_DailyDosage_DurationDose_atorvastatin-10-270,0.0,0.0,neg
407,WindowCombinationDrugs_pravastatin-pravastatin-pravastatin-pravastatin-40-40-40-40,0.0,0.0,neg
417,WindowCombinationDrugs_atenolol-atenolol-atorvastatin-atorvastatin-25-25-10-10,0.0,0.0,neg
419,drug_nebivolol,0.0,0.0,neg
420,WindowCombinationDrugs_losartan-nebivolol-simvastatin-100-5-40,0.0,0.0,neg
421,Drug_DailyDosage_DurationDose_nebivolol-5-150,0.0,0.0,neg
422,WindowCombinationDrugs_losartan-losartan-metoprolol-nebivolol-nebivolol-nebivolol-simvastatin-simvastatin-simvastatin-100-100-100-10-10-10-40-40-40,0.0,0.0,neg
423,Drug_DailyDosage_DurationDose_nebivolol-10-30,0.0,0.0,neg
424,Drug_DailyDosage_DurationDose_nebivolol-10-180,0.0,0.0,neg
425,WindowCombinationDrugs_losartan-losartan-metoprolol-nebivolol-simvastatin-simvastatin-100-100-100-10-40-40,0.0,0.0,neg
426,WindowCombinationDrugs_atenolol-losartan-metformin-50-100-500,0.0,0.0,neg
427,WindowCombinationDrugs_atenolol-metformin-50-500,0.0,0.0,neg
418,WindowCombinationDrugs_atenolol-atenolol-atorvastatin-25-25-20,0.0,0.0,neg
335,WindowCombinationDrugs_atenolol-atenolol-atenolol-atorvastatin-atorvastatin-atorvastatin-atorvastatin-50-50-50-20-20-10-20,0.0,0.0,neg
406,WindowCombinationDrugs_metformin-simvastatin-500-80,0.0,0.0,neg
404,WindowCombinationDrugs_metformin-metformin-metformin-metformin-simvastatin-500-500-500-500-80,0.0,0.0,neg
383,WindowCombinationDrugs_atenolol-simvastatin-telmisartan-50-20-80,0.0,0.0,neg
384,WindowCombinationDrugs_atenolol-metformin-simvastatin-telmisartan-50-2000-20-80,0.0,0.0,neg
385,WindowCombinationDrugs_simvastatin-simvastatin-simvastatin-10-10-10,0.0,0.0,neg
386,WindowCombinationDrugs_simvastatin-10,0.0,0.0,neg
387,WindowCombinationDrugs_atorvastatin-atorvastatin-atorvastatin-atorvastatin-20-20-20-20,0.0,0.0,neg
388,WindowCombinationDrugs_atorvastatin-losartan-metformin-40-100-500,0.0,0.0,neg
389,Drug_DailyDosage_DurationDose_metformin-500-540,0.0,0.0,neg
390,WindowCombinationDrugs_atorvastatin-atorvastatin-metformin-40-40-500,0.0,0.0,neg
391,WindowCombinationDrugs_atorvastatin-atorvastatin-losartan-metformin-40-40-100-500,0.0,0.0,neg
405,Drug_DailyDosage_DurationDose_simvastatin-80-30,0.0,0.0,neg
392,WindowCombinationDrugs_atorvastatin-losartan-metformin-10-50-850,0.0,0.0,neg
394,WindowCombinationDrugs_atorvastatin-atorvastatin-atorvastatin-losartan-losartan-losartan-losartan-metformin-metformin-metformin-10-10-10-50-50-50-50-850-850-850,0.0,0.0,neg
396,Drug_DailyDosage_DurationDose_metformin-850-30,0.0,0.0,neg
397,WindowCombinationDrugs_metformin-850,0.0,0.0,neg
398,WindowCombinationDrugs_atorvastatin-atorvastatin-metformin-metformin-metformin-metformin-metformin-40-40-750-750-750-750-750,0.0,0.0,neg
399,Drug_DailyDosage_DurationDose_metformin-750-30,0.0,0.0,neg
400,Drug_DailyDosage_DurationDose_metformin-750-90,0.0,0.0,neg
401,WindowCombinationDrugs_atorvastatin-atorvastatin-atorvastatin-metformin-metformin-metformin-40-40-40-750-750-750,0.0,0.0,neg
402,WindowCombinationDrugs_atorvastatin-atorvastatin-atorvastatin-metformin-metformin-40-40-40-750-750,0.0,0.0,neg
403,WindowCombinationDrugs_atorvastatin-metformin-40-750,0.0,0.0,neg
393,WindowCombinationDrugs_atorvastatin-atorvastatin-losartan-losartan-losartan-metformin-10-10-50-50-50-850,0.0,0.0,neg
334,WindowCombinationDrugs_atenolol-atenolol-50-50,0.0,0.0,neg
357,WindowCombinationDrugs_atorvastatin-atorvastatin-atorvastatin-metformin-metformin-metformin-metoprolol-metoprolol-metoprolol-20-20-20-500-500-500-50-50-50,0.0,0.0,neg
332,Drug_DailyDosage_DurationDose_rosuvastatin-10-30,0.0,0.0,neg
270,WindowCombinationDrugs_metformin-metformin-rosuvastatin-1000-500-40,0.0,0.0,neg
271,WindowCombinationDrugs_metformin-metformin-metformin-1000-500-500,0.0,0.0,neg
272,WindowCombinationDrugs_metformin-rosuvastatin-rosuvastatin-500-40-20,0.0,0.0,neg
333,WindowCombinationDrugs_metformin-rosuvastatin-2000-10,0.0,0.0,neg
274,drug_canagliflozin,0.0,0.0,neg
275,drug_dapagliflozin,0.0,0.0,neg
276,WindowCombinationDrugs_canagliflozin-canagliflozin-dapagliflozin-metformin-300-300-10-500,0.0,0.0,neg
277,Drug_DailyDosage_DurationDose_canagliflozin-300-30,0.0,0.0,neg
278,Drug_DailyDosage_DurationDose_canagliflozin-300-90,0.0,0.0,neg
268,WindowCombinationDrugs_metformin-simvastatin-simvastatin-1000-40-20,0.0,0.0,neg
279,Drug_DailyDosage_DurationDose_dapagliflozin-10-30,0.0,0.0,neg
281,WindowCombinationDrugs_atenolol-atenolol-atenolol-atenolol-losartan-losartan-simvastatin-simvastatin-simvastatin-simvastatin-100-100-100-100-100-100-40-40-40-40,0.0,0.0,neg
282,WindowCombinationDrugs_atenolol-atenolol-atenolol-atenolol-atenolol-atenolol-losartan-losartan-losartan-losartan-losartan-losartan-simvastatin-simvastatin-simvastatin-simvastatin-simvastatin-simvastatin-100-100-100-100-100-100-100-100-100-100-100-100-40-40-40-40-40-40,0.0,0.0,neg
283,Drug_DailyDosage_DurationDose_atenolol-100-30,0.0,0.0,neg
284,WindowCombinationDrugs_atenolol-atenolol-atenolol-losartan-losartan-losartan-simvastatin-simvastatin-simvastatin-100-100-100-100-100-100-40-40-40,0.0,0.0,neg
285,WindowCombinationDrugs_metformin-simvastatin-2000-40,0.0,0.0,neg
286,WindowCombinationDrugs_metformin-metformin-simvastatin-2000-2000-40,0.0,0.0,neg
287,WindowCombinationDrugs_metformin-metformin-metformin-metformin-metoprolol-metoprolol-rosuvastatin-500-1000-1000-1000-25-25-10,0.0,0.0,neg
288,Drug_DailyDosage_DurationDose_rosuvastatin-10-84,0.0,0.0,neg
289,WindowCombinationDrugs_metformin-rosuvastatin-1000-10,0.0,0.0,neg
280,WindowCombinationDrugs_atenolol-atenolol-losartan-losartan-simvastatin-simvastatin-100-100-100-100-40-40,0.0,0.0,neg
267,WindowCombinationDrugs_metformin-simvastatin-1000-40,0.0,0.0,neg
266,WindowCombinationDrugs_atorvastatin-olmesartan-olmesartan-20-40-40,0.0,0.0,neg
265,WindowCombinationDrugs_atorvastatin-olmesartan-olmesartan-olmesartan-olmesartan-20-40-40-40-40,0.0,0.0,neg
242,WindowCombinationDrugs_bisoprolol-bisoprolol-losartan-losartan-metformin-metformin-pravastatin-pravastatin-10-10-100-100-500-500-40-40,0.0,0.0,neg
243,WindowCombinationDrugs_losartan-losartan-metformin-simvastatin-50-50-500-40,0.0,0.0,neg
245,WindowCombinationDrugs_losartan-losartan-metformin-metformin-simvastatin-50-50-500-500-40,0.0,0.0,neg
246,WindowCombinationDrugs_losartan-metformin-simvastatin-50-500-40,0.0,0.0,neg
247,WindowCombinationDrugs_losartan-metformin-50-2000,0.0,0.0,neg
248,WindowCombinationDrugs_carvedilol-carvedilol-carvedilol-50-50-6.25,0.0,0.0,neg
249,Drug_DailyDosage_DurationDose_carvedilol-6.25-30,0.0,0.0,neg
251,WindowCombinationDrugs_pravastatin-pravastatin-pravastatin-20-20-20,0.0,0.0,neg
252,Drug_DailyDosage_DurationDose_pravastatin-20-60,0.0,0.0,neg
253,WindowCombinationDrugs_atenolol-atenolol-atenolol-50-50-50,0.0,0.0,neg
254,WindowCombinationDrugs_atenolol-atenolol-atenolol-atenolol-atorvastatin-atorvastatin-atorvastatin-metformin-metformin-metformin-metformin-50-50-50-50-20-20-20-2000-2000-1700-2000,0.0,0.0,neg
255,Drug_DailyDosage_DurationDose_metformin-1700-90,0.0,0.0,neg
256,WindowCombinationDrugs_atenolol-atenolol-atenolol-atorvastatin-atorvastatin-atorvastatin-metformin-metformin-metformin-metformin-50-50-50-20-20-20-2000-1700-2000-1700,0.0,0.0,neg
257,WindowCombinationDrugs_atorvastatin-carvedilol-simvastatin-80-12.5-40,0.0,0.0,neg
258,Drug_DailyDosage_DurationDose_atorvastatin-80-150,0.0,0.0,neg
259,Drug_DailyDosage_DurationDose_simvastatin-40-30,0.0,0.0,neg
260,WindowCombinationDrugs_atorvastatin-atorvastatin-atorvastatin-carvedilol-simvastatin-20-40-20-12.5-40,0.0,0.0,neg
261,Drug_DailyDosage_DurationDose_atorvastatin-20-180,0.0,0.0,neg
262,WindowCombinationDrugs_atorvastatin-atorvastatin-carvedilol-20-40-12.5,0.0,0.0,neg
263,WindowCombinationDrugs_atorvastatin-olmesartan-olmesartan-olmesartan-20-40-40-40,0.0,0.0,neg
264,Drug_DailyDosage_DurationDose_olmesartan-40-90,0.0,0.0,neg
290,WindowCombinationDrugs_metoprolol-rosuvastatin-rosuvastatin-25-10-10,0.0,0.0,neg
291,Drug_DailyDosage_DurationDose_rosuvastatin-10-108,0.0,0.0,neg
273,Drug_DailyDosage_DurationDose_rosuvastatin-20-90,0.0,0.0,neg
317,WindowCombinationDrugs_metformin-metformin-metformin-metformin-metformin-metformin-500-500-500-500-1000-1000,0.0,0.0,neg
328,WindowCombinationDrugs_atorvastatin-metformin-simvastatin-simvastatin-simvastatin-40-1000-20-20-20,0.0,0.0,neg
308,WindowCombinationDrugs_simvastatin-40,0.0,0.0,neg
329,WindowCombinationDrugs_atorvastatin-atorvastatin-metformin-metformin-metformin-simvastatin-40-40-1000-1000-1000-20,0.0,0.0,neg
323,Drug_DailyDosage_DurationDose_metformin-500-120,0.0,0.0,neg
309,WindowCombinationDrugs_simvastatin-simvastatin-40-40,0.0,0.0,neg
310,WindowCombinationDrugs_simvastatin-simvastatin-10-10,0.0,0.0,neg
311,drug_telmisartan,0.0,0.0,neg
312,WindowCombinationDrugs_losartan-simvastatin-telmisartan-100-10-80,0.0,0.0,neg
307,WindowCombinationDrugs_losartan-losartan-metformin-simvastatin-100-100-500-40,0.0,0.0,neg
313,Drug_DailyDosage_DurationDose_telmisartan-80-90,0.0,0.0,neg
315,WindowCombinationDrugs_rosuvastatin-20,0.0,0.0,neg
322,WindowCombinationDrugs_atorvastatin-metformin-metformin-metformin-40-500-500-500,0.0,0.0,neg
316,WindowCombinationDrugs_rosuvastatin-rosuvastatin-20-20,0.0,0.0,neg
327,WindowCombinationDrugs_atorvastatin-atorvastatin-bisoprolol-metformin-metformin-40-40-5-500-500,0.0,0.0,neg
318,WindowCombinationDrugs_metformin-metformin-metformin-metformin-metformin-metformin-metformin-1000-1000-1000-500-500-1000-500,0.0,0.0,neg
321,WindowCombinationDrugs_metformin-metformin-1000-500,0.0,0.0,neg
320,Drug_DailyDosage_DurationDose_metformin-1000-180,0.0,0.0,neg
319,Drug_DailyDosage_DurationDose_metformin-1000-60,0.0,0.0,neg
314,WindowCombinationDrugs_metformin-metformin-metformin-500-500-500,0.0,0.0,neg
330,WindowCombinationDrugs_atorvastatin-metformin-40-1000,0.0,0.0,neg
292,Drug_DailyDosage_DurationDose_rosuvastatin-10-120,0.0,0.0,neg
306,WindowCombinationDrugs_losartan-losartan-lovastatin-metformin-metformin-metformin-metformin-simvastatin-50-100-40-500-500-500-500-40,0.0,0.0,neg
293,WindowCombinationDrugs_rosuvastatin-rosuvastatin-10-10,0.0,0.0,neg
326,WindowCombinationDrugs_atorvastatin-atorvastatin-atorvastatin-bisoprolol-metformin-metformin-metformin-metformin-metformin-40-40-40-5-500-500-500-500-500,0.0,0.0,neg
331,WindowCombinationDrugs_metformin-metformin-rosuvastatin-2000-2000-10,0.0,0.0,neg
294,WindowCombinationDrugs_metoprolol-25,0.0,0.0,neg
295,WindowCombinationDrugs_simvastatin-5,0.0,0.0,neg
296,Drug_DailyDosage_DurationDose_simvastatin-5-30,0.0,0.0,neg
297,WindowCombinationDrugs_simvastatin-20,0.0,0.0,neg
324,WindowCombinationDrugs_atorvastatin-atorvastatin-atorvastatin-metformin-metformin-metformin-metformin-metformin-metformin-40-40-40-500-500-500-500-500-500,0.0,0.0,neg
299,WindowCombinationDrugs_irbesartan-irbesartan-metformin-pravastatin-150-150-2000-40,0.0,0.0,neg
298,WindowCombinationDrugs_simvastatin-simvastatin-simvastatin-20-20-20,0.0,0.0,neg
300,Drug_DailyDosage_DurationDose_irbesartan-150-90,0.0,0.0,neg
301,Drug_DailyDosage_DurationDose_pravastatin-40-270,0.0,0.0,neg
302,WindowCombinationDrugs_pravastatin-40,0.0,0.0,neg
303,WindowCombinationDrugs_metformin-pravastatin-valsartan-2000-40-160,0.0,0.0,neg
304,WindowCombinationDrugs_losartan-losartan-lovastatin-metformin-50-50-40-500,0.0,0.0,neg
305,Drug_DailyDosage_DurationDose_losartan-50-30,0.0,0.0,neg
325,Drug_DailyDosage_DurationDose_atorvastatin-40-150,0.0,0.0,neg
51,Drug_DailyDosage_DurationDose_atorvastatin-10-90,0.0020807497,-0.11561867617019062,neg
172,drug_lovastatin,0.0021549114,0.4212690100980108,pos
85,drug_valsartan,0.0022416264,-0.4475991850303582,neg
250,WindowCombinationDrugs_pravastatin-pravastatin-20-20,0.0022674429,0.7160101893821362,pos
499,Drug_DailyDosage_DurationDose_lovastatin-20-90,0.0022861445,0.8008149610127547,pos
98,Drug_DailyDosage_DurationDose_atorvastatin-80-90,0.0023583996,0.7297249513463668,pos
244,Drug_DailyDosage_DurationDose_losartan-50-90,0.0026282559,0.48758205401598637,pos
96,Drug_DailyDosage_DurationDose_metoprolol-50-30,0.0030442765,0.45844241520374446,pos
395,Drug_DailyDosage_DurationDose_atorvastatin-10-30,0.0031628022,0.6756207084119052,pos
66,Drug_DailyDosage_DurationDose_atorvastatin-40-90,0.003978766,-0.7723996063056228,neg
4,is_diabetes_prediabetes,0.005282679,-0.15553984586026542,neg
269,Drug_DailyDosage_DurationDose_simvastatin-20-90,0.0067697214,-0.9074284013857343,neg
49,drug_metformin,0.0068812002,-0.06356357331575828,neg
6,hgb_class_High,0.0068952707,-0.43581954433431724,neg
39,race_Hispanic,0.007164824,0.6711942045507228,pos
18,bp_is_controlled_0,0.008029958,0.45610939446713716,pos
37,race_Asian,0.0083862925,0.6003275946028925,pos
48,drug_losartan,0.009369389,0.1576093919973972,pos
17,bp_class_Normal,0.010552598,0.5757736303064751,pos
13,bp_class_Elevated,0.014045548,-0.01407708622016704,neg
92,Drug_DailyDosage_DurationDose_metoprolol-50-90,0.017268622,0.7831366856054542,pos
8,hgb_class_Normal,0.017521331,0.6081867724680657,pos
24,LDL_class_NearNormal,0.018736426,0.4198928804909876,pos
159,Drug_DailyDosage_DurationDose_metformin-500-90,0.019078443,-0.8103549946257205,neg
45,WindowNumberDrugs,0.024456708,-0.4425365392369433,neg
15,bp_class_Hypertension2,0.025259798,-0.2011884582392754,neg
31,gfr_class_G2,0.026061706,-0.5236480944894184,neg
112,Drug_DailyDosage_DurationDose_simvastatin-40-90,0.028882131,0.8880486720335947,pos
135,drug_atenolol,0.030592615,0.8646782683828157,pos
68,drug_rosuvastatin,0.03178981,-0.7371316586522655,neg
53,Drug_DailyDosage_DurationDose_metformin-1000-90,0.031865817,-0.8440527882633905,neg
7,hgb_class_Low,0.040492196,0.6609378546965238,pos
41,race_White,0.049097683,-0.4084812567822029,neg
14,bp_class_Hypertension1,0.055226684,0.6129205516539417,pos
40,race_Unknown,0.059624143,0.7674028181839243,pos
105,drug_simvastatin,0.062045377,-0.8163011679758555,neg
