,Variable,SHAP_abs,Corr,Sign
223,WindowCombinationDrugs_carvedilol-carvedilol-losartan-losartan-25-25-100-100,0.0,0.0,blue
224,WindowCombinationDrugs_carvedilol-losartan-25-200,0.0,0.0,blue
225,Drug_DailyDosage_DurationDose_losartan-200-90,0.0,0.0,blue
211,WindowCombinationDrugs_losartan-losartan-100-100,0.0,0.0,blue
226,WindowCombinationDrugs_carvedilol-pravastatin-simvastatin-valsartan-25-10-10-640,0.0,0.0,blue
228,Drug_DailyDosage_DurationDose_simvastatin-10-30,0.0,0.0,blue
229,Drug_DailyDosage_DurationDose_valsartan-640-135,0.0,0.0,blue
230,WindowCombinationDrugs_carvedilol-carvedilol-carvedilol-pravastatin-pravastatin-valsartan-12.5-25-12.5-10-10-640,0.0,0.0,blue
231,WindowCombinationDrugs_pravastatin-pravastatin-10-10,0.0,0.0,blue
232,WindowCombinationDrugs_pravastatin-10,0.0,0.0,blue
233,drug_irbesartan,0.0,0.0,blue
234,WindowCombinationDrugs_irbesartan-300,0.0,0.0,blue
467,WindowCombinationDrugs_atorvastatin-metoprolol-40-100,0.0,0.0,blue
236,WindowCombinationDrugs_atorvastatin-lovastatin-metformin-80-40-500,0.0,0.0,blue
237,Drug_DailyDosage_DurationDose_atorvastatin-80-270,0.0,0.0,blue
227,Drug_DailyDosage_DurationDose_pravastatin-10-90,0.0,0.0,blue
157,WindowCombinationDrugs_atorvastatin-losartan-20-25,0.0,0.0,blue
156,Drug_DailyDosage_DurationDose_simvastatin-20-30,0.0,0.0,blue
155,Drug_DailyDosage_DurationDose_carvedilol-12.5-30,0.0,0.0,blue
65,Drug_DailyDosage_DurationDose_atorvastatin-20-90,0.0,0.0,blue
66,WindowCombinationDrugs_atorvastatin-40,0.0,0.0,blue
68,WindowCombinationDrugs_atorvastatin-atorvastatin-40-40,0.0,0.0,blue
70,WindowCombinationDrugs_rosuvastatin-10,0.0,0.0,blue
71,Drug_DailyDosage_DurationDose_rosuvastatin-10-90,0.0,0.0,blue
73,WindowCombinationDrugs_atorvastatin-atorvastatin-10-10,0.0,0.0,blue
75,WindowCombinationDrugs_losartan-losartan-metformin-pravastatin-pravastatin-100-100-850-40-40,0.0,0.0,blue
76,Drug_DailyDosage_DurationDose_metformin-850-90,0.0,0.0,blue
77,Drug_DailyDosage_DurationDose_pravastatin-40-90,0.0,0.0,blue
78,WindowCombinationDrugs_metformin-metformin-pravastatin-pravastatin-850-850-40-40,0.0,0.0,blue
79,WindowCombinationDrugs_losartan-metformin-metformin-pravastatin-pravastatin-pravastatin-100-850-850-40-40-40,0.0,0.0,blue
80,WindowCombinationDrugs_losartan-metformin-metformin-metformin-pravastatin-pravastatin-pravastatin-pravastatin-100-850-850-850-40-40-40-40,0.0,0.0,blue
81,WindowCombinationDrugs_losartan-metformin-metformin-metformin-pravastatin-pravastatin-pravastatin-100-850-850-850-40-40-40,0.0,0.0,blue
82,WindowCombinationDrugs_metformin-pravastatin-850-40,0.0,0.0,blue
84,WindowCombinationDrugs_carvedilol-12.5,0.0,0.0,blue
85,Drug_DailyDosage_DurationDose_carvedilol-12.5-90,0.0,0.0,blue
86,WindowCombinationDrugs_carvedilol-losartan-losartan-rosuvastatin-rosuvastatin-12.5-100-100-10-10,0.0,0.0,blue
87,WindowCombinationDrugs_carvedilol-carvedilol-carvedilol-carvedilol-losartan-losartan-losartan-rosuvastatin-rosuvastatin-rosuvastatin-12.5-12.5-12.5-12.5-100-100-100-10-10-10,0.0,0.0,blue
88,WindowCombinationDrugs_carvedilol-losartan-rosuvastatin-12.5-100-10,0.0,0.0,blue
90,WindowCombinationDrugs_atorvastatin-atorvastatin-valsartan-40-40-160,0.0,0.0,blue
91,Drug_DailyDosage_DurationDose_valsartan-160-90,0.0,0.0,blue
63,WindowCombinationDrugs_atorvastatin-atorvastatin-20-20,0.0,0.0,blue
62,Drug_DailyDosage_DurationDose_None-0-0,0.0,0.0,blue
61,WindowCombinationDrugs_None-0,0.0,0.0,blue
60,drug_None,0.0,0.0,blue
1,difference_glucose_normal,0.0,0.0,blue
2,is_diabetes_diabetes,0.0,0.0,blue
3,is_diabetes_normal,0.0,0.0,blue
11,sbp_diff_normal,0.0,0.0,blue
12,dbp_diff_normal,0.0,0.0,blue
16,bp_class_HypertensiveCrisis,0.0,0.0,blue
19,bp_is_controlled_1,0.0,0.0,blue
21,diff_Ldl_normal,0.0,0.0,blue
23,LDL_class_High,0.0,0.0,blue
25,LDL_class_Normal,0.0,0.0,blue
92,WindowCombinationDrugs_atorvastatin-valsartan-40-160,0.0,0.0,blue
26,LDL_class_VeryHigh,0.0,0.0,blue
34,gfr_class_G4,0.0,0.0,blue
35,gfr_class_G5,0.0,0.0,blue
43,gender_Male,0.0,0.0,blue
50,WindowCombinationDrugs_atorvastatin-atorvastatin-losartan-metformin-10-10-100-1000,0.0,0.0,blue
52,Drug_DailyDosage_DurationDose_losartan-100-270,0.0,0.0,blue
54,WindowCombinationDrugs_atorvastatin-losartan-metformin-10-100-1000,0.0,0.0,blue
55,Drug_DailyDosage_DurationDose_metformin-1000-150,0.0,0.0,blue
56,WindowCombinationDrugs_losartan-metformin-metformin-metformin-100-1000-1000-1000,0.0,0.0,blue
58,WindowCombinationDrugs_losartan-losartan-metformin-metformin-100-100-1000-1000,0.0,0.0,blue
59,WindowCombinationDrugs_losartan-metformin-100-1000,0.0,0.0,blue
30,gfr_class_G1,0.0,0.0,blue
93,WindowCombinationDrugs_atorvastatin-atorvastatin-valsartan-valsartan-40-40-160-160,0.0,0.0,blue
94,WindowCombinationDrugs_atorvastatin-atorvastatin-valsartan-valsartan-40-40-320-320,0.0,0.0,blue
97,WindowCombinationDrugs_atorvastatin-atorvastatin-metoprolol-metoprolol-metoprolol-valsartan-40-40-50-50-50-320,0.0,0.0,blue
131,Drug_DailyDosage_DurationDose_carvedilol-25-30,0.0,0.0,blue
132,WindowCombinationDrugs_losartan-100,0.0,0.0,blue
133,WindowCombinationDrugs_carvedilol-losartan-losartan-valsartan-50-100-100-640,0.0,0.0,blue
134,Drug_DailyDosage_DurationDose_carvedilol-50-30,0.0,0.0,blue
135,Drug_DailyDosage_DurationDose_valsartan-640-45,0.0,0.0,blue
136,drug_bisoprolol,0.0,0.0,blue
137,WindowCombinationDrugs_bisoprolol-simvastatin-simvastatin-5-40-40,0.0,0.0,blue
138,Drug_DailyDosage_DurationDose_bisoprolol-5-90,0.0,0.0,blue
139,WindowCombinationDrugs_bisoprolol-bisoprolol-metformin-simvastatin-simvastatin-5-5-1500-40-40,0.0,0.0,blue
140,Drug_DailyDosage_DurationDose_metformin-1500-90,0.0,0.0,blue
129,Drug_DailyDosage_DurationDose_metformin-2000-90,0.0,0.0,blue
141,WindowCombinationDrugs_bisoprolol-metformin-metformin-simvastatin-simvastatin-5-1500-1500-40-40,0.0,0.0,blue
143,WindowCombinationDrugs_bisoprolol-metformin-simvastatin-5-1500-40,0.0,0.0,blue
145,WindowCombinationDrugs_atenolol-atenolol-atorvastatin-losartan-valsartan-valsartan-50-25-40-100-320-320,0.0,0.0,blue
146,Drug_DailyDosage_DurationDose_atenolol-25-90,0.0,0.0,blue
148,WindowCombinationDrugs_atenolol-atenolol-atenolol-atorvastatin-losartan-valsartan-valsartan-50-25-50-40-100-320-320,0.0,0.0,blue
149,WindowCombinationDrugs_atenolol-atorvastatin-losartan-50-40-100,0.0,0.0,blue
150,WindowCombinationDrugs_atenolol-atorvastatin-atorvastatin-losartan-valsartan-50-40-40-100-160,0.0,0.0,blue
151,Drug_DailyDosage_DurationDose_valsartan-160-75,0.0,0.0,blue
152,WindowCombinationDrugs_atenolol-atenolol-atorvastatin-losartan-valsartan-50-50-40-100-160,0.0,0.0,blue
153,WindowCombinationDrugs_atenolol-50,0.0,0.0,blue
154,WindowCombinationDrugs_carvedilol-carvedilol-carvedilol-simvastatin-12.5-12.5-12.5-20,0.0,0.0,blue
142,WindowCombinationDrugs_bisoprolol-bisoprolol-metformin-metformin-simvastatin-simvastatin-simvastatin-5-5-1500-1500-40-40-40,0.0,0.0,blue
263,WindowCombinationDrugs_losartan-metformin-simvastatin-50-500-40,0.0,0.0,blue
128,WindowCombinationDrugs_metformin-2000,0.0,0.0,blue
126,Drug_DailyDosage_DurationDose_simvastatin-80-90,0.0,0.0,blue
99,Drug_DailyDosage_DurationDose_valsartan-320-90,0.0,0.0,blue
100,WindowCombinationDrugs_atorvastatin-atorvastatin-metoprolol-metoprolol-metoprolol-metoprolol-valsartan-40-40-50-50-50-50-320,0.0,0.0,blue
102,WindowCombinationDrugs_atorvastatin-atorvastatin-atorvastatin-metoprolol-metoprolol-valsartan-valsartan-40-40-80-50-50-320-320,0.0,0.0,blue
103,Drug_DailyDosage_DurationDose_atorvastatin-80-90,0.0,0.0,blue
104,WindowCombinationDrugs_atorvastatin-atorvastatin-metoprolol-valsartan-valsartan-40-80-50-320-320,0.0,0.0,blue
105,WindowCombinationDrugs_metoprolol-metoprolol-valsartan-50-50-320,0.0,0.0,blue
106,WindowCombinationDrugs_metoprolol-50,0.0,0.0,blue
108,WindowCombinationDrugs_metoprolol-100,0.0,0.0,blue
109,Drug_DailyDosage_DurationDose_metoprolol-100-30,0.0,0.0,blue
110,WindowCombinationDrugs_metoprolol-metoprolol-100-100,0.0,0.0,blue
127,WindowCombinationDrugs_metformin-simvastatin-1000-80,0.0,0.0,blue
111,Drug_DailyDosage_DurationDose_metoprolol-100-90,0.0,0.0,blue
114,Drug_DailyDosage_DurationDose_simvastatin-40-270,0.0,0.0,blue
115,WindowCombinationDrugs_losartan-metformin-metoprolol-simvastatin-100-1000-25-40,0.0,0.0,blue
117,Drug_DailyDosage_DurationDose_metformin-1000-30,0.0,0.0,blue
118,Drug_DailyDosage_DurationDose_metoprolol-25-180,0.0,0.0,blue
119,WindowCombinationDrugs_losartan-metformin-metoprolol-simvastatin-simvastatin-100-1000-25-40-40,0.0,0.0,blue
121,Drug_DailyDosage_DurationDose_metformin-1000-120,0.0,0.0,blue
122,WindowCombinationDrugs_atorvastatin-losartan-metformin-metoprolol-simvastatin-simvastatin-40-100-1000-25-40-40,0.0,0.0,blue
123,Drug_DailyDosage_DurationDose_atorvastatin-40-30,0.0,0.0,blue
124,WindowCombinationDrugs_atorvastatin-metoprolol-simvastatin-40-25-40,0.0,0.0,blue
125,WindowCombinationDrugs_metformin-metformin-simvastatin-1000-1000-80,0.0,0.0,blue
113,WindowCombinationDrugs_simvastatin-40,0.0,0.0,blue
265,WindowCombinationDrugs_losartan-losartan-simvastatin-50-50-40,0.0,0.0,blue
235,Drug_DailyDosage_DurationDose_irbesartan-300-90,0.0,0.0,blue
389,Drug_DailyDosage_DurationDose_metformin-500-10,0.0,0.0,blue
382,WindowCombinationDrugs_losartan-metformin-simvastatin-100-500-40,0.0,0.0,blue
383,WindowCombinationDrugs_losartan-losartan-losartan-metformin-metformin-simvastatin-simvastatin-100-100-100-500-500-40-40,0.0,0.0,blue
384,WindowCombinationDrugs_losartan-losartan-losartan-losartan-metformin-metformin-simvastatin-simvastatin-simvastatin-100-100-100-100-500-500-40-40-40,0.0,0.0,blue
385,WindowCombinationDrugs_metoprolol-rosuvastatin-50-10,0.0,0.0,blue
386,WindowCombinationDrugs_metoprolol-metoprolol-rosuvastatin-50-50-10,0.0,0.0,blue
387,WindowCombinationDrugs_atorvastatin-atorvastatin-metformin-metformin-metoprolol-metoprolol-20-20-500-500-50-50,0.0,0.0,blue
388,WindowCombinationDrugs_atorvastatin-metformin-metoprolol-20-500-50,0.0,0.0,blue
266,WindowCombinationDrugs_metformin-simvastatin-500-40,0.0,0.0,blue
390,WindowCombinationDrugs_atorvastatin-atorvastatin-metformin-metoprolol-metoprolol-20-20-500-50-50,0.0,0.0,blue
381,WindowCombinationDrugs_losartan-losartan-metformin-simvastatin-100-100-500-40,0.0,0.0,blue
455,WindowCombinationDrugs_losartan-nebivolol-nebivolol-simvastatin-simvastatin-100-5-10-40-40,0.0,0.0,blue
392,WindowCombinationDrugs_atenolol-simvastatin-50-40,0.0,0.0,blue
393,WindowCombinationDrugs_atenolol-atenolol-atenolol-simvastatin-simvastatin-50-50-50-40-40,0.0,0.0,blue
394,Drug_DailyDosage_DurationDose_atenolol-50-60,0.0,0.0,blue
395,WindowCombinationDrugs_atorvastatin-atorvastatin-metformin-40-20-2000,0.0,0.0,blue
396,WindowCombinationDrugs_atorvastatin-metformin-rosuvastatin-20-2000-40,0.0,0.0,blue
397,WindowCombinationDrugs_metformin-rosuvastatin-2000-40,0.0,0.0,blue
398,WindowCombinationDrugs_canagliflozin-canagliflozin-canagliflozin-metformin-rosuvastatin-rosuvastatin-100-300-100-2000-40-40,0.0,0.0,blue
399,Drug_DailyDosage_DurationDose_canagliflozin-100-90,0.0,0.0,blue
454,Drug_DailyDosage_DurationDose_nebivolol-5-150,0.0,0.0,blue
391,Drug_DailyDosage_DurationDose_atenolol-50-270,0.0,0.0,blue
380,WindowCombinationDrugs_losartan-metformin-metformin-metformin-metformin-metformin-simvastatin-100-500-500-500-500-500-40,0.0,0.0,blue
379,WindowCombinationDrugs_losartan-losartan-metformin-metformin-metformin-metformin-simvastatin-simvastatin-100-100-500-500-500-500-40-40,0.0,0.0,blue
378,WindowCombinationDrugs_metformin-metformin-metformin-simvastatin-simvastatin-500-500-500-40-40,0.0,0.0,blue
360,WindowCombinationDrugs_atorvastatin-metformin-40-1000,0.0,0.0,blue
458,Drug_DailyDosage_DurationDose_nebivolol-10-30,0.0,0.0,blue
361,WindowCombinationDrugs_metformin-metformin-rosuvastatin-2000-2000-10,0.0,0.0,blue
362,Drug_DailyDosage_DurationDose_rosuvastatin-10-30,0.0,0.0,blue
363,WindowCombinationDrugs_metformin-rosuvastatin-2000-10,0.0,0.0,blue
364,WindowCombinationDrugs_atenolol-atenolol-atorvastatin-atorvastatin-atorvastatin-atorvastatin-50-50-20-20-10-20,0.0,0.0,blue
365,Drug_DailyDosage_DurationDose_atorvastatin-20-1,0.0,0.0,blue
366,WindowCombinationDrugs_atenolol-atenolol-atorvastatin-50-50-10,0.0,0.0,blue
367,WindowCombinationDrugs_atenolol-atenolol-atenolol-atenolol-atorvastatin-50-50-50-50-10,0.0,0.0,blue
368,WindowCombinationDrugs_losartan-metoprolol-metoprolol-simvastatin-25-100-100-40,0.0,0.0,blue
369,Drug_DailyDosage_DurationDose_metoprolol-100-45,0.0,0.0,blue
370,WindowCombinationDrugs_losartan-metoprolol-simvastatin-simvastatin-100-100-40-40,0.0,0.0,blue
371,WindowCombinationDrugs_metoprolol-simvastatin-simvastatin-100-40-40,0.0,0.0,blue
372,WindowCombinationDrugs_metoprolol-simvastatin-100-40,0.0,0.0,blue
373,WindowCombinationDrugs_metoprolol-metoprolol-simvastatin-simvastatin-100-100-40-40,0.0,0.0,blue
374,WindowCombinationDrugs_pravastatin-pravastatin-pravastatin-40-40-40,0.0,0.0,blue
375,WindowCombinationDrugs_atorvastatin-metformin-metoprolol-40-500-50,0.0,0.0,blue
457,WindowCombinationDrugs_losartan-losartan-metoprolol-nebivolol-nebivolol-nebivolol-simvastatin-simvastatin-simvastatin-100-100-100-10-10-10-40-40-40,0.0,0.0,blue
376,WindowCombinationDrugs_atorvastatin-atorvastatin-atorvastatin-20-20-20,0.0,0.0,blue
377,WindowCombinationDrugs_pravastatin-pravastatin-pravastatin-20-20-20,0.0,0.0,blue
456,Drug_DailyDosage_DurationDose_nebivolol-10-180,0.0,0.0,blue
400,WindowCombinationDrugs_canagliflozin-canagliflozin-canagliflozin-metformin-rosuvastatin-rosuvastatin-rosuvastatin-rosuvastatin-100-300-100-2000-40-40-40-40,0.0,0.0,blue
401,Drug_DailyDosage_DurationDose_rosuvastatin-40-60,0.0,0.0,blue
402,drug_labetalol,0.0,0.0,blue
403,WindowCombinationDrugs_labetalol-600,0.0,0.0,blue
421,WindowCombinationDrugs_atorvastatin-atorvastatin-losartan-metformin-10-10-50-850,0.0,0.0,blue
422,WindowCombinationDrugs_atorvastatin-losartan-losartan-metformin-10-50-50-850,0.0,0.0,blue
423,WindowCombinationDrugs_atorvastatin-atorvastatin-atorvastatin-losartan-losartan-losartan-losartan-metformin-metformin-metformin-10-10-10-50-50-50-50-850-850-850,0.0,0.0,blue
444,Drug_DailyDosage_DurationDose_metformin-500-330,0.0,0.0,blue
425,Drug_DailyDosage_DurationDose_metformin-850-30,0.0,0.0,blue
443,WindowCombinationDrugs_atorvastatin-atorvastatin-losartan-losartan-losartan-losartan-metformin-metformin-10-10-100-100-100-100-500-500,0.0,0.0,blue
426,WindowCombinationDrugs_metformin-850,0.0,0.0,blue
427,WindowCombinationDrugs_atorvastatin-metformin-metformin-metformin-metformin-40-750-750-750-750,0.0,0.0,blue
428,Drug_DailyDosage_DurationDose_metformin-750-30,0.0,0.0,blue
429,Drug_DailyDosage_DurationDose_metformin-750-90,0.0,0.0,blue
430,WindowCombinationDrugs_atorvastatin-metformin-metformin-metformin-40-750-750-750,0.0,0.0,blue
431,WindowCombinationDrugs_atorvastatin-atorvastatin-metformin-40-40-750,0.0,0.0,blue
432,WindowCombinationDrugs_atorvastatin-atorvastatin-atorvastatin-metformin-metformin-40-40-40-750-750,0.0,0.0,blue
433,WindowCombinationDrugs_atorvastatin-metformin-40-750,0.0,0.0,blue
442,Drug_DailyDosage_DurationDose_losartan-100-150,0.0,0.0,blue
434,WindowCombinationDrugs_metformin-metformin-metformin-metformin-simvastatin-500-500-500-500-80,0.0,0.0,blue
441,WindowCombinationDrugs_atorvastatin-atorvastatin-losartan-olmesartan-simvastatin-10-40-100-40-40,0.0,0.0,blue
435,Drug_DailyDosage_DurationDose_simvastatin-80-30,0.0,0.0,blue
436,WindowCombinationDrugs_metformin-simvastatin-500-80,0.0,0.0,blue
440,WindowCombinationDrugs_atorvastatin-simvastatin-40-40,0.0,0.0,blue
437,WindowCombinationDrugs_simvastatin-80,0.0,0.0,blue
446,WindowCombinationDrugs_losartan-metformin-100-500,0.0,0.0,blue
439,WindowCombinationDrugs_pravastatin-pravastatin-pravastatin-pravastatin-40-40-40-40,0.0,0.0,blue
420,WindowCombinationDrugs_atorvastatin-losartan-10-50,0.0,0.0,blue
418,Drug_DailyDosage_DurationDose_metformin-500-540,0.0,0.0,blue
404,Drug_DailyDosage_DurationDose_labetalol-600-30,0.0,0.0,blue
405,WindowCombinationDrugs_labetalol-labetalol-600-600,0.0,0.0,blue
453,WindowCombinationDrugs_losartan-nebivolol-100-5,0.0,0.0,blue
406,Drug_DailyDosage_DurationDose_labetalol-600-90,0.0,0.0,blue
452,drug_nebivolol,0.0,0.0,blue
451,WindowCombinationDrugs_atenolol-atenolol-atorvastatin-25-25-20,0.0,0.0,blue
407,WindowCombinationDrugs_metformin-metformin-metformin-valsartan-1000-1000-1000-320,0.0,0.0,blue
408,Drug_DailyDosage_DurationDose_valsartan-320-135,0.0,0.0,blue
409,WindowCombinationDrugs_metformin-metformin-metformin-metformin-metformin-valsartan-valsartan-valsartan-1000-1000-1000-1000-1000-320-320-320,0.0,0.0,blue
410,WindowCombinationDrugs_metformin-metformin-metformin-valsartan-valsartan-1000-1000-1000-320-320,0.0,0.0,blue
411,WindowCombinationDrugs_metformin-metformin-metformin-metformin-1000-1000-1000-1000,0.0,0.0,blue
412,WindowCombinationDrugs_canagliflozin-metformin-metformin-metformin-metformin-metformin-metformin-valsartan-300-1000-1000-1000-1000-1000-1000-320,0.0,0.0,blue
450,WindowCombinationDrugs_atenolol-atenolol-atorvastatin-atorvastatin-25-25-10-10,0.0,0.0,blue
413,Drug_DailyDosage_DurationDose_valsartan-320-45,0.0,0.0,blue
414,WindowCombinationDrugs_metformin-simvastatin-simvastatin-2000-20-20,0.0,0.0,blue
449,Drug_DailyDosage_DurationDose_atorvastatin-10-270,0.0,0.0,blue
415,WindowCombinationDrugs_atenolol-telmisartan-50-80,0.0,0.0,blue
448,Drug_DailyDosage_DurationDose_atenolol-25-270,0.0,0.0,blue
447,WindowCombinationDrugs_atenolol-atorvastatin-atorvastatin-25-10-10,0.0,0.0,blue
416,WindowCombinationDrugs_atenolol-metformin-simvastatin-telmisartan-50-2000-20-80,0.0,0.0,blue
417,WindowCombinationDrugs_atorvastatin-losartan-metformin-40-100-500,0.0,0.0,blue
419,WindowCombinationDrugs_atorvastatin-metformin-40-500,0.0,0.0,blue
358,WindowCombinationDrugs_atorvastatin-metformin-simvastatin-40-1000-20,0.0,0.0,blue
359,WindowCombinationDrugs_atorvastatin-metformin-metformin-simvastatin-40-1000-1000-20,0.0,0.0,blue
356,WindowCombinationDrugs_bisoprolol-metformin-5-500,0.0,0.0,blue
292,WindowCombinationDrugs_metformin-simvastatin-1000-40,0.0,0.0,blue
293,WindowCombinationDrugs_metformin-simvastatin-simvastatin-1000-40-20,0.0,0.0,blue
464,WindowCombinationDrugs_losartan-losartan-simvastatin-simvastatin-100-100-80-80,0.0,0.0,blue
295,WindowCombinationDrugs_simvastatin-simvastatin-40-20,0.0,0.0,blue
296,WindowCombinationDrugs_rosuvastatin-40,0.0,0.0,blue
297,WindowCombinationDrugs_metformin-metformin-metformin-1000-500-500,0.0,0.0,blue
298,WindowCombinationDrugs_rosuvastatin-rosuvastatin-40-20,0.0,0.0,blue
463,WindowCombinationDrugs_losartan-losartan-simvastatin-simvastatin-simvastatin-100-100-80-80-80,0.0,0.0,blue
300,drug_canagliflozin,0.0,0.0,blue
301,drug_dapagliflozin,0.0,0.0,blue
302,WindowCombinationDrugs_canagliflozin-dapagliflozin-metformin-rosuvastatin-rosuvastatin-300-10-500-40-20,0.0,0.0,blue
303,Drug_DailyDosage_DurationDose_canagliflozin-300-30,0.0,0.0,blue
304,Drug_DailyDosage_DurationDose_dapagliflozin-10-30,0.0,0.0,blue
305,WindowCombinationDrugs_canagliflozin-canagliflozin-dapagliflozin-metformin-300-300-10-500,0.0,0.0,blue
306,Drug_DailyDosage_DurationDose_canagliflozin-300-90,0.0,0.0,blue
307,WindowCombinationDrugs_atenolol-atenolol-losartan-losartan-simvastatin-simvastatin-100-100-100-100-40-40,0.0,0.0,blue
462,WindowCombinationDrugs_atenolol-metformin-50-500,0.0,0.0,blue
308,WindowCombinationDrugs_atenolol-atenolol-atenolol-atenolol-losartan-losartan-simvastatin-simvastatin-simvastatin-simvastatin-100-100-100-100-100-100-40-40-40-40,0.0,0.0,blue
309,WindowCombinationDrugs_atenolol-atenolol-atenolol-atenolol-atenolol-atenolol-losartan-losartan-losartan-losartan-losartan-losartan-simvastatin-simvastatin-simvastatin-simvastatin-simvastatin-simvastatin-100-100-100-100-100-100-100-100-100-100-100-100-40-40-40-40-40-40,0.0,0.0,blue
310,Drug_DailyDosage_DurationDose_atenolol-100-30,0.0,0.0,blue
311,WindowCombinationDrugs_atenolol-atenolol-atenolol-losartan-losartan-losartan-simvastatin-simvastatin-simvastatin-100-100-100-100-100-100-40-40-40,0.0,0.0,blue
291,WindowCombinationDrugs_atorvastatin-olmesartan-olmesartan-20-40-40,0.0,0.0,blue
357,WindowCombinationDrugs_atorvastatin-atorvastatin-metformin-40-40-500,0.0,0.0,blue
290,WindowCombinationDrugs_atorvastatin-olmesartan-olmesartan-olmesartan-20-40-40-40,0.0,0.0,blue
288,Drug_DailyDosage_DurationDose_olmesartan-40-90,0.0,0.0,blue
267,WindowCombinationDrugs_losartan-metformin-50-2000,0.0,0.0,blue
268,WindowCombinationDrugs_carvedilol-50,0.0,0.0,blue
269,WindowCombinationDrugs_carvedilol-carvedilol-carvedilol-50-50-6.25,0.0,0.0,blue
270,Drug_DailyDosage_DurationDose_carvedilol-6.25-30,0.0,0.0,blue
271,WindowCombinationDrugs_pravastatin-20,0.0,0.0,blue
272,WindowCombinationDrugs_pravastatin-pravastatin-20-20,0.0,0.0,blue
273,Drug_DailyDosage_DurationDose_pravastatin-20-60,0.0,0.0,blue
274,WindowCombinationDrugs_atenolol-atenolol-atenolol-50-50-50,0.0,0.0,blue
275,WindowCombinationDrugs_atenolol-atenolol-atenolol-atenolol-atorvastatin-metformin-50-50-50-50-20-2000,0.0,0.0,blue
276,WindowCombinationDrugs_atenolol-atenolol-atenolol-atorvastatin-atorvastatin-atorvastatin-metformin-metformin-metformin-metformin-50-50-50-20-20-20-2000-2000-1700-2000,0.0,0.0,blue
277,Drug_DailyDosage_DurationDose_metformin-1700-90,0.0,0.0,blue
278,WindowCombinationDrugs_atenolol-atenolol-atenolol-atorvastatin-atorvastatin-atorvastatin-metformin-metformin-metformin-metformin-50-50-50-20-20-20-2000-1700-2000-1700,0.0,0.0,blue
279,WindowCombinationDrugs_atenolol-atorvastatin-metformin-50-20-1700,0.0,0.0,blue
280,WindowCombinationDrugs_atorvastatin-carvedilol-simvastatin-80-12.5-40,0.0,0.0,blue
281,Drug_DailyDosage_DurationDose_atorvastatin-80-150,0.0,0.0,blue
465,WindowCombinationDrugs_losartan-50,0.0,0.0,blue
283,WindowCombinationDrugs_atorvastatin-carvedilol-simvastatin-20-12.5-40,0.0,0.0,blue
284,Drug_DailyDosage_DurationDose_atorvastatin-20-180,0.0,0.0,blue
285,WindowCombinationDrugs_atorvastatin-atorvastatin-atorvastatin-20-40-20,0.0,0.0,blue
286,WindowCombinationDrugs_atorvastatin-carvedilol-40-12.5,0.0,0.0,blue
287,WindowCombinationDrugs_atorvastatin-olmesartan-20-40,0.0,0.0,blue
289,WindowCombinationDrugs_atorvastatin-atorvastatin-olmesartan-olmesartan-olmesartan-olmesartan-olmesartan-20-20-40-40-40-40-40,0.0,0.0,blue
312,WindowCombinationDrugs_atenolol-losartan-simvastatin-100-100-40,0.0,0.0,blue
438,WindowCombinationDrugs_pravastatin-pravastatin-40-40,0.0,0.0,blue
314,WindowCombinationDrugs_metformin-metformin-metformin-metformin-metoprolol-metoprolol-rosuvastatin-500-1000-1000-1000-25-25-10,0.0,0.0,blue
337,WindowCombinationDrugs_losartan-simvastatin-100-40,0.0,0.0,blue
338,WindowCombinationDrugs_simvastatin-simvastatin-40-40,0.0,0.0,blue
339,WindowCombinationDrugs_simvastatin-10,0.0,0.0,blue
340,WindowCombinationDrugs_simvastatin-simvastatin-10-10,0.0,0.0,blue
341,drug_telmisartan,0.0,0.0,blue
342,WindowCombinationDrugs_losartan-telmisartan-100-80,0.0,0.0,blue
343,Drug_DailyDosage_DurationDose_telmisartan-80-90,0.0,0.0,blue
344,WindowCombinationDrugs_losartan-simvastatin-telmisartan-100-10-80,0.0,0.0,blue
345,WindowCombinationDrugs_metformin-metformin-500-500,0.0,0.0,blue
346,WindowCombinationDrugs_rosuvastatin-20,0.0,0.0,blue
347,WindowCombinationDrugs_rosuvastatin-rosuvastatin-20-20,0.0,0.0,blue
348,WindowCombinationDrugs_metformin-metformin-metformin-metformin-metformin-500-500-500-500-1000,0.0,0.0,blue
349,WindowCombinationDrugs_metformin-metformin-metformin-metformin-metformin-1000-1000-1000-500-500,0.0,0.0,blue
350,Drug_DailyDosage_DurationDose_metformin-1000-60,0.0,0.0,blue
351,WindowCombinationDrugs_metformin-metformin-metformin-metformin-1000-500-1000-500,0.0,0.0,blue
352,Drug_DailyDosage_DurationDose_metformin-1000-180,0.0,0.0,blue
353,WindowCombinationDrugs_atorvastatin-atorvastatin-atorvastatin-metformin-metformin-metformin-metformin-metformin-40-40-40-500-500-500-500-500,0.0,0.0,blue
354,Drug_DailyDosage_DurationDose_atorvastatin-40-150,0.0,0.0,blue
460,WindowCombinationDrugs_losartan-simvastatin-simvastatin-100-40-40,0.0,0.0,blue
459,WindowCombinationDrugs_losartan-losartan-metoprolol-nebivolol-simvastatin-simvastatin-100-100-100-10-40-40,0.0,0.0,blue
355,Drug_DailyDosage_DurationDose_metformin-500-120,0.0,0.0,blue
